sid,district,name,lat,lon,cap,need,stock,deficit,surplus,zero_share
842,板橋區,捷運亞東醫院站(2號出口),24.99763,121.4522,52.0,15.7,13.8,4.2,0.0,0.1
843,板橋區,捷運亞東醫院站(3號出口),24.99821,121.45258,56.0,7.3,18.7,0.0,10.3,0.0
844,板橋區,捷運府中站(1號出口),25.00821,121.45904,91.0,9.3,25.7,0.0,15.0,0.0
845,板橋區,捷運府中站(3號出口),25.009,121.459,69.0,31.9,34.4,2.3,0.0,0.1
846,板橋區,捷運新埔民生站,25.02598,121.46657,40.0,2.7,14.2,0.0,11.1,0.4
847,板橋區,捷運新埔站(1號出口),25.0235,121.46745,99.0,29.7,48.5,0.0,0.0,0.0
848,板橋區,捷運新埔站(2號出口),25.02237,121.46779,60.0,23.5,14.6,12.4,0.0,0.0
849,板橋區,捷運新埔站(3號出口),25.02247,121.46868,20.0,12.7,16.4,0.0,0.0,0.0
850,板橋區,捷運新埔站(4號出口),25.02341,121.46857,70.0,15.2,23.5,0.0,0.0,0.0
851,板橋區,捷運新埔站(5號出口),25.0235,121.46808,79.0,2.9,28.6,0.0,25.3,0.0
852,板橋區,捷運板新站,25.01409,121.47124,96.0,9.6,15.0,0.0,0.0,5.2
853,板橋區,捷運板橋站(1號出口),25.01335,121.46202,86.0,14.6,23.9,0.0,0.0,0.0
854,板橋區,捷運板橋站(3號出口),25.01452,121.46179,89.0,9.6,20.5,0.0,9.4,0.0
855,板橋區,捷運江子翠站(1號出口),25.03043,121.47162,13.0,3.8,9.6,0.0,5.2,0.0
856,板橋區,捷運江子翠站(2號出口),25.02999,121.472,26.0,3.1,13.7,0.0,10.1,0.0
857,板橋區,捷運江子翠站(3號出口),25.02933,121.47195,60.0,19.2,22.2,0.0,0.0,0.0
858,板橋區,捷運江子翠站(4號出口),25.02946,121.47307,11.0,4.5,9.1,0.0,3.9,0.1
859,板橋區,捷運江子翠站(5號出口),25.03046,121.47291,31.0,1.5,6.5,0.0,4.5,0.7
860,板橋區,捷運江子翠站(6號出口),25.03106,121.47314,22.0,5.2,13.0,0.0,7.1,0.1
861,板橋區,捷運環狀線板橋站(5號出口),25.01598,121.46359,99.0,10.1,13.6,0.0,0.0,0.0
862,板橋區,文丘公園,25.02365,121.44966,15.0,0.5,5.9,0.0,3.9,0.4
863,板橋區,文化懷德街口,25.03359,121.47574,24.0,5.4,6.2,0.1,0.0,10.6
864,板橋區,文化路一段212巷口,25.02021,121.46639,20.0,9.2,10.0,0.7,0.0,2.0
865,板橋區,文化路二段182巷1弄,25.02926,121.47241,49.0,1.7,6.6,0.0,4.6,0.1
866,板橋區,文德國小(公館街),25.02145,121.45923,52.0,24.8,25.2,3.3,0.0,16.2
867,板橋區,文德新海路口,25.02353,121.46112,18.0,7.6,3.0,5.8,0.0,45.9
868,板橋區,文聖國小(松柏街50巷),25.02929,121.47611,12.0,3.7,2.7,1.5,0.0,25.3
869,板橋區,新北市政府(新府路),25.01245,121.4642,68.0,22.0,27.5,0.0,0.0,0.0
870,板橋區,新北市政府(新站路),25.01252,121.46653,74.0,11.4,20.1,0.0,0.0,0.0
871,板橋區,新北市政府板橋分局沙崙派出所,24.98842,121.43032,16.0,5.8,5.3,1.4,0.0,24.0
872,板橋區,新北市立圖書館總館,25.00147,121.45569,53.0,4.5,4.4,0.8,0.0,1.4
873,板橋區,新北市藝文中心,25.0262,121.47251,54.0,5.7,5.6,1.0,0.0,16.8
874,板橋區,新北市藝文中心(文化路二段124巷),25.02563,121.4714,37.0,5.6,6.4,0.0,0.0,10.3
875,板橋區,新崑公園,24.99968,121.43249,30.0,2.2,6.5,0.0,4.0,0.3
876,板橋區,新府區運路口,25.01016,121.46546,30.0,4.0,4.6,0.0,0.0,7.6
877,板橋區,新月二綠堤街口,25.02627,121.45526,21.0,7.1,10.4,0.0,0.0,6.4
878,板橋區,新民民族路口,25.0094,121.4638,20.0,5.4,7.3,0.0,0.0,8.1
879,板橋區,新海抽水站停車場,25.02776,121.45537,13.0,1.3,5.0,0.0,3.0,1.3
880,板橋區,新海長江路口,25.02788,121.45779,61.0,15.3,27.7,0.0,0.0,2.1
881,板橋區,時光公園,25.03622,121.47948,20.0,2.3,7.1,0.0,4.4,1.3
882,板橋區,望月公園,25.02997,121.45787,32.0,0.4,9.3,0.0,7.3,0.4
883,板橋區,松柏街15巷口,25.0296,121.4742,20.0,4.0,5.5,0.0,0.0,4.8
884,板橋區,松柏街50巷90弄口,25.02833,121.47621,12.0,4.6,2.5,2.8,0.0,32.9
885,板橋區,板新中山路一段口,25.01491,121.47161,15.0,6.9,5.7,2.2,0.0,10.2
886,板橋區,板林溪北路口,24.99057,121.42636,57.0,14.2,26.6,0.0,0.0,0.0
887,板橋區,板樹體育館,24.9822,121.42758,15.0,2.4,6.0,0.0,3.3,1.6
888,板橋區,板橋435藝文特區,25.02396,121.45269,18.0,4.3,7.6,0.0,0.0,0.4
889,板橋區,板橋435藝文特區(環河西路),25.02473,121.4506,12.0,0.8,5.5,0.0,3.5,0.0
890,板橋區,板橋中山公園,25.02336,121.47109,34.0,5.5,7.1,0.0,0.0,12.1
891,板橋區,板橋仁愛公園,24.99601,121.45971,51.0,19.0,23.6,0.0,0.0,6.6
892,板橋區,板橋信義公園,24.99625,121.45622,55.0,9.9,14.0,0.0,0.0,10.5
893,板橋區,板橋公車站,25.01269,121.4621,60.0,4.7,14.3,0.0,9.0,0.0
894,板橋區,板橋和平公園,24.99766,121.46427,54.0,14.8,15.4,1.6,0.0,19.1
895,板橋區,板橋四維公園,25.02452,121.46319,67.0,18.9,18.1,3.7,0.0,28.5
896,板橋區,板橋國中,25.02499,121.45437,62.0,4.9,15.4,0.0,9.8,0.1
897,板橋區,板橋國小,25.01035,121.45799,18.0,4.8,7.9,0.0,0.0,0.7
898,板橋區,板橋國民運動中心,25.02224,121.45815,42.0,14.1,15.4,0.9,0.0,2.1
899,板橋區,板橋地政事務所,25.00841,121.46333,61.0,9.6,11.8,0.0,0.0,18.4
900,板橋區,板橋戶政事務所,25.01309,121.45646,44.0,19.4,19.9,2.5,0.0,10.2
901,板橋區,板橋戶政事務所海山辦事處,25.01182,121.47038,50.0,3.1,5.3,0.0,0.0,3.8
902,板橋區,板橋果菜批發市場,25.02113,121.45004,26.0,2.4,11.1,0.0,8.3,0.1
903,板橋區,板橋真武廟,25.02046,121.48594,20.0,1.5,7.9,0.0,5.9,0.3
904,板橋區,板橋福德公園,25.01156,121.46734,47.0,4.2,7.9,0.0,0.0,0.6
905,板橋區,板橋第一運動場,25.00914,121.46799,46.0,13.2,18.2,0.0,0.0,10.3
906,板橋區,板橋第二運動場(皇翔建設),25.01387,121.45897,32.0,7.2,9.7,0.0,0.0,5.8
907,板橋區,板橋車站,25.015518,121.46374,95.0,32.5,48.3,0.0,0.0,0.0
908,板橋區,板橋車站(新站路),25.01529,121.46438,28.0,18.7,22.1,0.0,0.0,1.6
909,板橋區,板橋重慶公園,25.0001,121.463,38.0,8.7,7.8,2.1,0.0,28.0
910,板橋區,林本源園邸,25.01086,121.45598,40.0,6.9,10.4,0.0,0.0,9.0
911,板橋區,民族路225巷,25.00779,121.46995,13.0,6.4,5.7,1.6,0.0,27.4
912,板橋區,民治街81巷,25.03223,121.48005,16.0,5.4,4.5,1.8,0.0,40.1
913,板橋區,民生中山路口,25.01606,121.47346,29.0,10.8,7.4,5.0,0.0,27.7
914,板橋區,民生公園,25.01368,121.47542,50.0,9.6,12.6,0.0,0.0,10.5
915,板橋區,民生縣民大道口(東南側),25.01862,121.47166,22.0,6.7,5.1,2.6,0.0,54.8
916,板橋區,民生路二段/文化路一段286巷口,25.02132,121.46885,13.0,3.4,6.2,0.0,0.0,1.8
917,板橋區,民生路二段226巷8弄,25.02151,121.46996,21.0,2.8,5.7,0.0,2.5,6.4
918,板橋區,民生長江路口,25.03134,121.46346,99.0,50.1,60.7,0.0,0.0,5.8
919,板橋區,永安公園,25.02418,121.47776,64.0,19.0,16.7,5.1,0.0,26.1
920,板橋區,永翠藝文街口(大禾社區),25.01801,121.45029,44.0,17.3,24.6,0.0,0.0,10.3
921,板橋區,永翠藝文街口(柏克萊公園社區),25.01811,121.45066,45.0,14.4,20.4,0.0,0.0,11.0
922,板橋區,永豐公園活動中心,25.02113,121.47685,32.0,9.6,10.1,1.0,0.0,28.8
923,板橋區,江翠國中,25.02858,121.46848,36.0,7.2,15.5,0.0,7.3,0.0
924,板橋區,江翠國中活動中心地下停車場,25.02838,121.46623,19.0,6.7,5.1,2.6,0.0,33.1
925,板橋區,江翠國小,25.03236,121.47431,43.0,2.7,6.7,0.0,3.6,0.8
926,板橋區,浮洲合宜住宅(合安一合宜路口),24.99849,121.44863,58.0,17.7,24.0,0.0,0.0,19.4
927,板橋區,浮洲合宜住宅(合安一路),24.99946,121.4465,34.0,9.4,8.2,2.7,0.0,40.3
928,板橋區,浮洲合宜住宅(合宜一合宜路口),24.99536,121.44602,22.0,8.2,8.9,0.5,0.0,15.0
929,板橋區,浮洲合宜住宅(合宜一路),24.99652,121.44276,57.0,15.9,25.5,0.0,0.0,0.0
930,板橋區,浮洲合宜住宅(樂群路),24.99702,121.44642,48.0,10.7,9.0,3.3,0.0,44.1
931,板橋區,浮洲火車站,25.0041,121.44425,46.0,18.6,24.8,0.0,0.0,1.1
932,板橋區,浮洲運動公園,25.01419,121.4498,14.0,4.4,7.3,0.0,0.0,5.4
933,板橋區,海山高中,25.00911,121.47149,80.0,18.5,16.7,4.6,0.0,3.1
934,板橋區,海山高中(漢生東路),25.01067,121.47048,40.0,3.6,7.3,0.0,3.1,0.7
935,板橋區,港嘴活動中心,25.02578,121.4814,20.0,9.1,10.3,0.2,0.0,16.7
936,板橋區,港德攤集區(中正路236巷),25.01975,121.4597,20.0,11.0,2.4,10.3,0.0,22.2
937,板橋區,湳仔二橋,25.00118,121.45192,15.0,2.5,6.0,0.0,3.1,3.5
938,板橋區,湳仔溝抽水站,25.02184,121.44828,15.0,1.9,5.0,0.0,2.8,1.0
939,板橋區,湳雅夜市停車場,25.00557,121.45345,10.0,7.2,4.8,3.5,0.0,18.9
940,板橋區,湳雅觀光夜市(津渡橋),25.0079,121.45231,56.0,10.5,16.1,0.0,0.0,8.8
941,板橋區,溪北公園,24.98999,121.43224,42.0,13.7,17.7,0.0,0.0,13.1
942,板橋區,溪城金門街口,24.98356,121.4269,16.0,6.7,7.3,0.3,0.0,9.9
943,板橋區,溪洲公園停車場,24.98698,121.42686,40.0,15.1,21.3,0.0,0.0,5.2
944,板橋區,溪頭公園,25.03312,121.46852,58.0,18.6,21.8,0.0,0.0,20.8
945,板橋區,漢生東路193巷口,25.01225,121.47128,19.0,5.5,4.6,1.7,0.0,29.9
946,板橋區,潤泰社區,25.01795,121.47938,35.0,5.4,8.3,0.0,0.0,0.8
947,板橋區,玫瑰公園,25.02373,121.45544,14.0,6.9,5.9,2.1,0.0,16.7
948,板橋區,環河公園,25.01666,121.45064,44.0,12.1,26.7,0.0,12.8,0.7
949,板橋區,環河西大漢街口,25.03183,121.4612,46.0,17.1,24.7,0.0,0.0,8.8
950,板橋區,環河西新月一街口(新月天地社區),25.0267,121.453,38.0,5.6,14.4,0.0,8.0,0.4
951,板橋區,環河西華江六路口(翠亨村社區),25.03609,121.4709,40.0,9.1,13.7,0.0,0.0,11.3
952,板橋區,生態北公園,24.99952,121.45643,18.0,13.0,6.1,8.8,0.0,1.1
953,板橋區,生態南公園,24.99602,121.45504,18.0,2.0,4.0,0.0,0.0,4.4
954,板橋區,田單北街/懷德街201巷(一川社區),25.03025,121.48186,40.0,3.4,8.8,0.0,4.9,5.2
955,板橋區,石雕公園,25.03026,121.46947,34.0,7.2,6.4,1.9,0.0,1.1
956,板橋區,稚匯公園(華江三路),25.03562,121.47255,19.0,8.0,9.3,0.0,0.0,22.3
957,板橋區,縣民大道三段270巷口,25.02323,121.47835,11.0,4.9,2.9,2.8,0.0,43.6
958,板橋區,縣民富山街口,25.02201,121.47605,10.0,5.0,1.4,4.4,0.0,48.0
959,板橋區,縣民板城路口,25.00392,121.45325,40.0,8.9,13.7,0.0,0.0,6.9
960,板橋區,縣民民族路口,25.01,121.461,49.0,3.3,6.9,0.0,3.1,4.4
961,板橋區,縣民民生路口,25.01836,121.47072,13.0,6.8,5.4,2.5,0.0,44.4
962,板橋區,縣民漢生東路口,25.01578,121.46779,71.0,7.1,8.5,0.0,0.0,13.6
963,板橋區,縣民漢生東路口(西北側),25.01531,121.46624,36.0,11.3,20.7,0.0,0.0,0.1
964,板橋區,縣民觀光街口,25.01702,121.4692,12.0,5.8,2.9,3.8,0.0,26.8
965,板橋區,聖若望平面停車場,25.01068,121.45188,15.0,1.6,5.5,0.0,3.5,3.1
966,板橋區,聯合醫院板橋院區,25.02406,121.45789,52.0,27.2,27.6,3.7,0.0,13.0
967,板橋區,致理科技大學,25.02025,121.46271,31.0,8.7,6.2,3.8,0.0,28.2
968,板橋區,臺灣藝術大學,25.0075,121.448,65.0,14.4,10.0,6.5,0.0,0.1
969,板橋區,莊敬公園,25.02062,121.47025,50.0,11.0,10.6,2.0,0.0,25.1
970,板橋區,莊敬路25巷口,25.02734,121.47338,23.0,7.2,7.8,0.5,0.0,20.2
971,板橋區,莒光國小,25.02565,121.47465,37.0,7.1,6.9,1.3,0.0,25.7
972,板橋區,華中公園,25.0189,121.44676,15.0,0.2,6.2,0.0,4.2,0.3
973,板橋區,華德公園,24.99195,121.45279,58.0,22.7,26.5,0.0,0.0,15.3
974,板橋區,華德公園平面停車場,24.99292,121.45339,18.0,9.8,5.6,5.7,0.0,19.6
975,板橋區,華江一華江九路口,25.033,121.46681,55.0,17.9,21.4,0.0,0.0,35.2
976,板橋區,華江一華江二路口(吾界社區),25.03596,121.47677,40.0,8.6,10.8,0.0,0.0,15.3
977,板橋區,華江一華江二路口(江匯Life社區),25.03588,121.47656,40.0,10.4,14.8,0.0,0.0,12.6
978,板橋區,華江一華江五路口(雙江翠社區),25.03485,121.47253,46.0,13.0,16.8,0.0,0.0,8.2
979,板橋區,華江一華江六路口(仰真社區),25.034,121.47,38.0,7.1,13.4,0.0,0.0,9.0
980,板橋區,華江九華江一路口(匯翠社區),25.033,121.466,40.0,15.2,16.9,0.5,0.0,25.4
981,板橋區,華江二華江一路口(帝國花園廣場社區),25.03544,121.47523,40.0,3.3,7.1,0.0,3.3,2.7
982,板橋區,華江五華江一路口(帝國花園廣場社區),25.03474,121.47336,39.0,8.6,11.5,0.0,0.0,16.4
983,板橋區,華江公園,25.01946,121.47099,12.0,5.4,3.8,2.4,0.0,45.5
984,板橋區,華江橋自行車牽引道,25.03562,121.48046,16.0,2.6,6.1,0.0,3.1,2.5
985,板橋區,萬板文聖街口,25.02638,121.47973,54.0,19.1,22.0,0.0,0.0,20.5
986,板橋區,萬板高架橋下停車場,25.02729,121.48183,20.0,6.6,9.6,0.0,0.0,7.8
987,板橋區,藝文一永翠路口,25.0224,121.45268,54.0,4.6,13.7,0.0,8.4,0.0
988,板橋區,藝文二永翠路口(青峰社區),25.02142,121.45221,39.0,7.5,11.1,0.0,0.0,8.8
989,板橋區,藝文藝文二街口(大悅社區),25.021765,121.45157,38.0,8.3,14.8,0.0,0.0,3.2
990,板橋區,西安市民活動中心,25.01712,121.47188,27.0,10.7,7.1,5.2,0.0,16.0
991,板橋區,重慶國小,24.99373,121.46253,41.0,17.7,19.6,0.8,0.0,12.4
992,板橋區,重慶國小(和平路101巷),24.99537,121.46216,21.0,11.1,9.5,3.3,0.0,19.6
993,板橋區,重慶路89巷,25.00633,121.46206,13.0,3.9,3.8,0.7,0.0,26.0
994,板橋區,長安街251巷,25.01063,121.47236,16.0,6.6,6.5,1.1,0.0,23.0
995,板橋區,雙十萬板路口,25.02538,121.47718,26.0,6.1,5.0,2.0,0.0,33.6
996,板橋區,音樂公園,25.02856,121.48039,57.0,22.9,30.0,0.0,0.0,14.4
997,板橋區,香社一藝文街口(歡喜市社區),25.0208,121.451,40.0,10.1,15.3,0.0,0.0,8.2
998,板橋區,馥華公園,25.00607,121.44564,53.0,10.3,16.1,0.0,0.0,4.5
999,板橋區,黃石中繼市場,25.0125,121.45699,20.0,8.1,9.2,0.1,0.0,17.8
1000,林口區,三井Outlet,25.07158,121.36629,63.0,4.1,8.8,0.0,4.1,5.4
1001,林口區,中山佳林路口,25.07923,121.38527,26.0,3.9,9.8,0.0,5.3,0.0
1002,林口區,中山文化二路口,25.08288,121.37942,17.0,6.2,9.4,0.0,0.0,3.7
1003,林口區,井泉公園,25.0697,121.35665,25.0,9.0,14.1,0.0,0.0,4.9
1004,林口區,仁愛文化二路口,25.0777,121.37354,55.0,17.9,23.3,0.0,0.0,5.2
1005,林口區,佳林國中(文化一路),25.08141,121.38353,18.0,3.2,7.9,0.0,4.2,0.0
1006,林口區,信義文化三路口,25.08214,121.37541,24.0,9.0,14.8,0.0,0.0,1.7
1007,林口區,八德文化三路口,25.06597,121.35992,26.0,2.4,5.7,0.0,3.0,0.3
1008,林口區,八德路500巷,25.06715,121.35626,20.0,4.1,8.3,0.0,3.6,4.4
1009,林口區,力行公園,25.07776,121.36892,16.0,4.6,6.9,0.0,0.0,3.8
1010,林口區,南勢六街81巷口,25.07255,121.35475,15.0,4.0,7.6,0.0,0.0,1.6
1011,林口區,南勢國中,25.07486,121.36232,24.0,0.9,5.4,0.0,3.4,0.0
1012,林口區,南勢市民活動中心,25.07393,121.35914,25.0,8.2,12.2,0.0,0.0,1.7
1013,林口區,四維文化一路口,25.07664,121.37982,16.0,2.1,5.2,0.0,2.8,1.6
1014,林口區,四維文化二路口,25.07899,121.37604,27.0,7.2,6.6,1.8,0.0,0.3
1015,林口區,國家檔案館,25.07353,121.37472,17.0,7.2,4.2,4.1,0.0,0.0
1016,林口區,國家檔案館(文化一路),25.07285,121.37527,25.0,3.2,10.2,0.0,6.5,3.2
1017,林口區,國立師範大學林口校區,25.06804,121.39795,59.0,6.6,19.8,0.0,12.2,0.3
1018,林口區,大崙公園,25.0766,121.36,30.0,9.2,13.5,0.0,0.0,4.2
1019,林口區,宗北公園,25.08809,121.3838,15.0,2.1,6.8,0.0,4.4,0.8
1020,林口區,富貴森林公園,25.08296,121.37831,46.0,17.8,30.8,0.0,0.0,0.8
1021,林口區,崇林國中,25.06754,121.37134,20.0,1.8,5.7,0.0,3.7,0.3
1022,林口區,師大林口校區正樓後,25.06944,121.4033,27.0,1.4,12.4,0.0,10.4,1.3
1023,林口區,師大林口校區行政大樓,25.06726,121.40133,18.0,4.7,8.9,0.0,0.0,2.1
1024,林口區,師大林口校區誠樓前,25.06929,121.4022,29.0,9.5,17.7,0.0,0.0,7.3
1025,林口區,師大林口校區體育館前,25.06703,121.40216,16.0,2.1,6.8,0.0,4.4,0.0
1026,林口區,廣停二停車場,25.0755,121.37045,41.0,21.7,26.8,0.0,0.0,8.3
1027,林口區,忠孝二文化二路口,25.06913,121.36541,23.0,4.0,4.2,0.4,0.0,14.8
1028,林口區,忠孝公園路口,25.0712,121.36982,16.0,6.7,7.0,0.7,0.0,10.5
1029,林口區,忠福南勢一街口,25.07744,121.36137,20.0,4.4,9.9,0.0,4.9,2.5
1030,林口區,扶輪公園,25.07298,121.36932,48.0,4.4,11.0,0.0,5.9,2.7
1031,林口區,扶輪公園(忠孝路),25.07239,121.3685,33.0,4.1,9.8,0.0,5.1,4.0
1032,林口區,捷運林口站(1號出口),25.06599,121.36251,97.0,11.8,22.7,0.0,0.0,0.0
1033,林口區,文化一路一段190巷口,25.07549,121.37905,10.0,2.5,4.1,0.0,0.0,2.4
1034,林口區,文化一路一段91巷口,25.07048,121.37217,30.0,6.3,12.8,0.0,5.5,4.2
1035,林口區,文化一麗園路2巷口,25.07222,121.37494,18.0,3.6,7.1,0.0,0.0,7.6
1036,林口區,文化三四維路口,25.07979,121.37414,29.0,7.8,13.2,0.0,0.0,4.0
1037,林口區,文化三路一段203號前,25.07039,121.36246,27.0,8.6,10.5,0.0,0.0,14.1
1038,林口區,文化三路一段249巷,25.07204,121.36309,15.0,7.9,7.6,1.5,0.0,17.4
1039,林口區,文化三路一段447巷口,25.07464,121.36821,15.0,5.3,6.5,0.0,0.0,7.5
1040,林口區,文化二路一段260巷口,25.07366,121.37107,14.0,4.5,6.1,0.0,0.0,5.9
1041,林口區,文化二路一段68巷口,25.06812,121.36524,21.0,8.8,10.2,0.0,0.0,19.5
1042,林口區,文化北中華路口,25.09322,121.37874,19.0,1.5,9.5,0.0,7.5,0.0
1043,林口區,文化北忠孝一路口,25.07376,121.36119,18.0,3.5,6.3,0.0,0.0,4.9
1044,林口區,文化北路一段412巷口,25.07659,121.36492,27.0,1.5,8.1,0.0,6.1,13.6
1045,林口區,文化廣場,25.07294,121.36629,30.0,7.5,12.0,0.0,0.0,17.8
1046,林口區,文林公園,25.08711,121.37525,15.0,3.2,6.2,0.0,0.0,2.4
1047,林口區,新北市林口行政園區,25.07,121.36394,56.0,1.6,6.9,0.0,4.9,4.9
1048,林口區,新林國小,25.07079,121.3595,29.0,3.6,10.3,0.0,6.2,1.8
1049,林口區,新麗園社區,25.07005,121.37691,51.0,19.2,31.2,0.0,0.0,3.7
1050,林口區,東明一街121巷,25.06976,121.39018,20.0,2.4,9.9,0.0,7.2,0.0
1051,林口區,東明公園(興林路221巷),25.07195,121.39021,18.0,1.3,6.6,0.0,4.6,0.4
1052,林口區,松柏公園,25.09129,121.37942,10.0,0.7,3.4,0.0,1.4,1.7
1053,林口區,林口仁愛公共托育中心,25.07209,121.37412,18.0,3.9,8.1,0.0,3.6,3.7
1054,林口區,林口區停三停車場,25.0788,121.38918,13.0,4.0,5.9,0.0,0.0,6.1
1055,林口區,林口區公所,25.07674,121.38818,29.0,4.2,9.0,0.0,4.2,0.4
1056,林口區,林口吉祥公園,25.08027,121.37576,29.0,9.5,15.9,0.0,0.0,2.5
1057,林口區,林口國小,25.0805,121.389,24.0,3.8,8.8,0.0,4.4,4.1
1058,林口區,林口國民運動中心,25.08601,121.38093,32.0,2.4,10.6,0.0,7.8,0.1
1059,林口區,林口國民運動中心(文化三路),25.08712,121.37961,20.0,3.1,8.3,0.0,4.7,0.8
1060,林口區,林口夜市(中山路),25.07914,121.38689,11.0,1.8,5.4,0.0,3.4,1.1
1061,林口區,林口婦幼公園,25.07231,121.37752,28.0,10.4,15.3,0.0,0.0,0.7
1062,林口區,林口廣停一停車場,25.07534,121.3722,18.0,3.9,8.9,0.0,4.4,3.2
1063,林口區,林口新創園,25.07583,121.37609,40.0,6.3,8.3,0.0,0.0,0.4
1064,林口區,林口東湖國小,25.07713,121.38195,15.0,2.5,6.6,0.0,3.7,0.6
1065,林口區,林口社區運動公園,25.07411,121.37694,30.0,2.2,7.3,0.0,4.8,1.0
1066,林口區,林口社區運動公園(公園路),25.07447,121.37429,47.0,6.2,18.6,0.0,11.5,2.5
1067,林口區,林口老街,25.07715,121.39378,17.0,4.6,7.0,0.0,0.0,6.4
1068,林口區,林口自強公園,25.0781,121.397,20.0,4.2,6.9,0.0,0.0,2.4
1069,林口區,林口轉運站,25.06687,121.36123,99.0,6.5,36.8,0.0,29.4,0.1
1070,林口區,林口郵局,25.06667,121.36453,25.0,8.8,8.5,1.6,0.0,23.4
1071,林口區,林口高中,25.07384,121.3803,31.0,6.8,7.2,0.6,0.0,0.1
1072,林口區,林口高中(四維路),25.07386,121.38159,23.0,4.4,9.8,0.0,4.8,0.7
1073,林口區,樂活公園,25.06705,121.37612,14.0,0.8,5.7,0.0,3.7,0.1
1074,林口區,樂活公園(文化一路),25.06722,121.36922,26.0,0.3,8.4,0.0,6.4,0.1
1075,林口區,民享中山路口,25.08203,121.38138,12.0,2.6,5.8,0.0,2.8,1.1
1076,林口區,民族仁愛路口,25.07951,121.37068,17.0,5.7,7.8,0.0,0.0,5.4
1077,林口區,民族忠孝路口,25.07484,121.36496,14.0,2.0,5.4,0.0,3.1,1.7
1078,林口區,民視數位媒體總部,25.07987,121.37925,30.0,6.0,14.7,0.0,7.8,0.4
1079,林口區,湖北市民活動中心,25.09612,121.3867,10.0,1.0,4.6,0.0,2.6,0.6
1080,林口區,湖南市民活動中心,25.08428,121.37432,26.0,4.6,14.1,0.0,8.8,0.6
1081,林口區,湖子和福宮,25.0926,121.38847,15.0,2.5,8.7,0.0,5.9,0.0
1082,林口區,立功公園,25.06763,121.35858,14.0,5.0,6.5,0.0,0.0,7.6
1083,林口區,立德公園,25.07639,121.36762,30.0,7.4,16.9,0.0,8.3,0.4
1084,林口區,立言公園,25.07324,121.36281,31.0,4.7,12.4,0.0,7.0,2.7
1085,林口區,竹林一文化一路口,25.08565,121.38538,15.0,3.6,7.2,0.0,3.1,1.1
1086,林口區,竹林山觀音寺,25.08452,121.38983,20.0,2.1,9.5,0.0,7.1,0.1
1087,林口區,築禾樂社區,25.08859,121.38552,15.0,1.8,7.3,0.0,5.2,0.3
1088,林口區,興林路151巷口,25.07345,121.389175,25.0,5.4,7.7,0.0,0.0,0.0
1089,林口區,西林簡易籃球場,25.07511,121.38133,16.0,3.9,5.7,0.0,0.0,0.7
1090,林口區,足夢運動公園,25.07562,121.39643,15.0,4.6,6.3,0.0,0.0,8.5
1091,林口區,醒吾科技大學(粉寮路),25.08048,121.39804,26.0,4.3,10.8,0.0,5.8,0.6
1092,林口區,頭湖國小,25.08167,121.37268,27.0,6.5,13.2,0.0,5.8,1.0
1093,林口區,麗林公有市場,25.06912,121.36776,28.0,13.6,16.4,0.0,0.0,5.9
1094,樹林區,?寮公園,25.00694,121.41264,12.0,1.7,2.8,0.0,0.0,1.3
1095,樹林區,三俊街65巷口,25.01585,121.41359,15.0,4.9,2.9,2.8,0.0,9.9
1096,樹林區,三多國小,25.01638,121.40701,26.0,9.1,14.4,0.0,0.0,9.0
1097,樹林區,三多第1市民活動中心,25.01637,121.40426,27.0,6.9,10.5,0.0,0.0,8.9
1098,樹林區,三鶯分區區務辦公室,24.99007,121.41691,15.0,4.7,7.9,0.0,0.0,5.1
1099,樹林區,中山八德街口,24.98511,121.41761,20.0,4.6,7.9,0.0,0.0,9.9
1100,樹林區,中山大安路口,24.98286,121.41182,30.0,2.2,9.2,0.0,6.7,1.8
1101,樹林區,中山新興街口,24.97512,121.40049,30.0,3.2,13.5,0.0,9.9,0.3
1102,樹林區,中山立仁街口,24.9886,121.42178,21.0,3.6,5.3,0.0,0.0,11.2
1103,樹林區,中正保安街三段口,25.01239,121.41274,11.0,3.1,4.0,0.0,0.0,21.3
1104,樹林區,中正千歲街口,24.99948,121.42756,17.0,3.1,7.7,0.0,4.1,3.2
1105,樹林區,中正路248巷口,25.00717,121.41774,10.0,2.5,3.9,0.0,0.0,4.2
1106,樹林區,中華路12巷口,24.982609,121.42111,20.0,0.5,5.2,0.0,3.2,0.7
1107,樹林區,中華路379巷口,24.97986,121.41239,14.0,0.9,5.4,0.0,3.4,0.1
1108,樹林區,佳園大成路口,24.94487,121.38362,14.0,3.7,6.2,0.0,0.0,1.1
1109,樹林區,佳園學成路口,24.94695,121.385,22.0,2.5,9.4,0.0,6.6,0.7
1110,樹林區,佳園路三段101巷80弄口,24.94984,121.39488,15.0,1.2,7.9,0.0,5.9,0.0
1111,樹林區,俊興三龍街口,25.01713,121.41828,21.0,3.3,1.8,2.0,0.0,15.1
1112,樹林區,俊興俊安街口,25.01187,121.41691,15.0,1.1,7.0,0.0,5.0,0.0
1113,樹林區,俊英俊保路口,25.0091,121.42487,20.0,6.9,3.9,4.0,0.0,1.0
1114,樹林區,俊英大安路口,25.00379,121.42818,14.0,3.5,3.3,0.8,0.0,0.7
1115,樹林區,俊英街125巷口,25.0108,121.42446,15.0,2.7,2.6,0.0,0.0,14.1
